Episode,Score,Avg_Score,Actor_LR,Critic_LR,Noise_Sigma,Critic_Loss,Actor_Loss
1051,0.09000000171363354,0.07460000121966004,0.0009509900498999999,0.0009509900498999999,0.29538843143283816,1.3148719395200412,-0.734767884016037
1052,0.10000000149011612,0.07470000121742487,0.0009509900498999999,0.0009509900498999999,0.29538843143283816,1.6869205483986485,-0.812040142474636
1053,0.0,0.07470000121742487,0.0009509900498999999,0.0009509900498999999,0.29538843143283816,1.7516632425997938,-0.8048765574182782
1054,0.09000000171363354,0.0756000012345612,0.0009509900498999999,0.0009509900498999999,0.29538843143283816,0.6289584149916967,-0.7659584879875183
1055,0.09000000171363354,0.07550000123679639,0.0009509900498999999,0.0009509900498999999,0.29538843143283816,0.9869048903385799,-0.7438508411248524
1056,0.20000000298023224,0.0775000012665987,0.0009509900498999999,0.0009509900498999999,0.29538843143283816,1.1875804483213208,-0.7464049250790568
1057,0.09000000171363354,0.07640000125393272,0.0009509900498999999,0.0009509900498999999,0.29538843143283816,1.21706057091554,-0.7398325204849243
1058,0.09000000171363354,0.07640000125393272,0.0009509900498999999,0.0009509900498999999,0.29538843143283816,1.4583377115428449,-0.8030709326267242
1059,0.10000000149011612,0.07740000126883388,0.0009509900498999999,0.0009509900498999999,0.29538843143283816,1.3162758431651376,-0.7741841348734769
1060,0.09000000171363354,0.07830000128597021,0.0009509900498999999,0.0009509900498999999,0.29391148927567395,1.426500429549525,-0.7908931182276818
1061,0.10000000149011612,0.07840000128373503,0.0009509900498999999,0.0009509900498999999,0.29391148927567395,1.7466135979179414,-0.8066244086911601
1062,0.20000000298023224,0.08040000131353736,0.0009509900498999999,0.0009509900498999999,0.29391148927567395,1.2678102858058393,-0.8035926884167814
1063,0.09000000171363354,0.08030000131577253,0.0009509900498999999,0.0009509900498999999,0.29391148927567395,1.6093060284852982,-0.8351429959138235
1064,0.09000000171363354,0.08030000131577253,0.0009509900498999999,0.0009509900498999999,0.29391148927567395,1.3329462779145087,-0.7643558248396842
1065,0.10000000149011612,0.08040000131353736,0.0009509900498999999,0.0009509900498999999,0.29391148927567395,1.14796890558735,-0.8068496623346882
1066,0.09000000171363354,0.08030000131577253,0.0009509900498999999,0.0009509900498999999,0.29391148927567395,1.2611875461955224,-0.812440320368736
1067,0.09000000171363354,0.08020000131800771,0.0009509900498999999,0.0009509900498999999,0.29391148927567395,0.962524093935887,-0.8115794062614441
1068,0.09000000171363354,0.08010000132024288,0.0009509900498999999,0.0009509900498999999,0.29391148927567395,1.3752199632506217,-0.7887842309090399
1069,0.09000000171363354,0.08010000132024288,0.0009509900498999999,0.0009509900498999999,0.29391148927567395,1.3133415184915065,-0.8852549413839976
1070,0.10000000149011612,0.08010000132024288,0.0009509900498999999,0.0009509900498999999,0.29244193182929556,1.5342483869697674,-0.8162910148321864
1071,0.20000000298023224,0.08110000133514404,0.0009509900498999999,0.0009509900498999999,0.29244193182929556,1.6283831294687068,-0.87369383260852
1072,0.09000000171363354,0.08100000133737922,0.0009509900498999999,0.0009509900498999999,0.29244193182929556,1.4584228067148117,-0.8687222946074701
1073,0.20000000298023224,0.08200000135228037,0.0009509900498999999,0.0009509900498999999,0.29244193182929556,1.2443895731535224,-0.8524994717703925
1074,0.19000000320374966,0.08290000136941672,0.0009509900498999999,0.0009509900498999999,0.29244193182929556,1.376711552377258,-0.8852643855980464
1075,0.0,0.08290000136941672,0.0009509900498999999,0.0009509900498999999,0.29244193182929556,0.9943456852010318,-0.944227261202676
1076,0.10000000149011612,0.08290000136941672,0.0009509900498999999,0.0009509900498999999,0.29244193182929556,1.4574668283263843,-0.8932371159394582
1077,0.09000000171363354,0.0819000013358891,0.0009509900498999999,0.0009509900498999999,0.29244193182929556,1.2256209922488779,-0.9276195112615824
1078,0.09000000171363354,0.08280000135302544,0.0009509900498999999,0.0009509900498999999,0.29244193182929556,1.257501582464864,-0.9165328721846303
1079,0.10000000149011612,0.08290000135079026,0.0009509900498999999,0.0009509900498999999,0.29244193182929556,1.1359928370349937,-0.9064817958407931
1080,0.09000000171363354,0.08290000135079026,0.0009509900498999999,0.0009509900498999999,0.2909797221701491,1.6722833370169004,-0.908439447482427
1081,0.0,0.0819000013358891,0.0009509900498999999,0.0009509900498999999,0.2909797221701491,1.3192239765610014,-0.9242747128009796
1082,0.0,0.08100000131875276,0.0009509900498999999,0.0009509900498999999,0.2909797221701491,0.6029527847255979,-0.9044618351118905
1083,0.09000000171363354,0.0800000013038516,0.0009509900498999999,0.0009509900498999999,0.2909797221701491,1.3845954373959573,-0.9206704189700465
1084,0.09000000171363354,0.08090000132098794,0.0009509900498999999,0.0009509900498999999,0.2909797221701491,1.5176879027858377,-0.9365652371197939
1085,0.10000000149011612,0.0819000013358891,0.0009509900498999999,0.0009509900498999999,0.2909797221701491,1.5784553176951859,-0.9384022883649142
1086,0.10000000149011612,0.08290000135079026,0.0009509900498999999,0.0009509900498999999,0.2909797221701491,1.3163632492606456,-0.9220485308995614
1087,0.0,0.0819000013358891,0.0009509900498999999,0.0009509900498999999,0.2909797221701491,1.2961621852591634,-0.8869844973087311
1088,0.0,0.08090000132098794,0.0009509900498999999,0.0009509900498999999,0.2909797221701491,1.28518196195364,-0.9365480925355639
1089,0.0,0.07990000130608678,0.0009509900498999999,0.0009509900498999999,0.2909797221701491,1.9278675472097737,-0.9792613642556327
1090,0.09000000171363354,0.07980000130832195,0.0009509900498999999,0.0009509900498999999,0.28952482355929837,1.180157676819832,-0.9666111930724113
1091,0.10000000149011612,0.08080000132322311,0.0009509900498999999,0.0009509900498999999,0.28952482355929837,1.0304095525951946,-0.9399415394839119
1092,0.09000000171363354,0.08070000132545829,0.0009509900498999999,0.0009509900498999999,0.28952482355929837,1.4301350107116084,-0.924633103032266
1093,0.10000000149011612,0.08070000132545829,0.0009509900498999999,0.0009509900498999999,0.28952482355929837,1.05895780499738,-0.9258504555775569
1094,0.0,0.07970000131055713,0.0009509900498999999,0.0009509900498999999,0.28952482355929837,0.7585062427180154,-0.9188489190169743
1095,0.09000000171363354,0.0796000013127923,0.0009509900498999999,0.0009509900498999999,0.28952482355929837,0.9510501238607592,-0.9221937444902235
1096,0.10000000149011612,0.0796000013127923,0.0009509900498999999,0.0009509900498999999,0.28952482355929837,1.2854070707869072,-0.9666743759925549
1097,0.20000000298023224,0.08070000132545829,0.0009509900498999999,0.0009509900498999999,0.28952482355929837,1.4839141553640365,-1.0015851080417633
1098,0.4000000059604645,0.08380000136792659,0.0009509900498999999,0.0009509900498999999,0.28952482355929837,1.3116186515214932,-0.9871336013437754
1099,0.09000000171363354,0.08470000138506294,0.0009509900498999999,0.0009509900498999999,0.28952482355929837,1.253106355170409,-0.9977173149585724
1100,0.10000000149011612,0.08570000139996409,0.0009509900498999999,0.0009509900498999999,0.2880771994415019,1.2227221738833647,-1.001369664302239
1101,0.10000000149011612,0.08670000141486525,0.0009509900498999999,0.0009509900498999999,0.2880771994415019,1.085580325470521,-0.9934430122375488
1102,0.09000000171363354,0.08760000143200158,0.0009509900498999999,0.0009509900498999999,0.2880771994415019,1.4246731419717111,-1.0038809199487009
1103,0.10000000149011612,0.08860000144690275,0.0009509900498999999,0.0009509900498999999,0.2880771994415019,1.0499134140710036,-1.0350120544433594
1104,0.10000000149011612,0.08860000144690275,0.0009509900498999999,0.0009509900498999999,0.2880771994415019,1.80596395338384,-1.0612155462686832
1105,0.10000000149011612,0.08870000144466758,0.0009509900498999999,0.0009509900498999999,0.2880771994415019,1.618858687819973,-1.023621303419913
1106,0.20000000298023224,0.0907000014744699,0.0009509900498999999,0.0009509900498999999,0.2880771994415019,1.3451144645611446,-1.0690439939498901
1107,0.09000000171363354,0.09060000147670508,0.0009509900498999999,0.0009509900498999999,0.2880771994415019,1.068187876790762,-1.0454233566919962
1108,0.09000000171363354,0.09150000149384141,0.0009509900498999999,0.0009509900498999999,0.2880771994415019,1.4398690948883692,-1.0757389088471732
1109,0.10000000149011612,0.09250000150874257,0.0009509900498999999,0.0009509900498999999,0.2880771994415019,1.079498979334648,-1.077141278065168
1110,0.30000000447034836,0.09450000153854489,0.0009509900498999999,0.0009509900498999999,0.28663681344429437,1.1457034866907634,-1.0585995893925428
1111,0.09000000171363354,0.09540000155568124,0.0009509900498999999,0.0009509900498999999,0.28663681344429437,0.9927278093753322,-1.0395190235107177
1112,0.09000000171363354,0.0953000015579164,0.0009509900498999999,0.0009509900498999999,0.28663681344429437,2.065949491916164,-1.1130344329341766
1113,0.10000000149011612,0.09630000157281757,0.0009509900498999999,0.0009509900498999999,0.28663681344429437,1.5107616014007865,-1.116272118584863
1114,0.09000000171363354,0.09620000157505273,0.0009509900498999999,0.0009509900498999999,0.28663681344429437,1.6255671322345733,-1.1295525511105855
1115,0.10000000149011612,0.09620000157505273,0.0009509900498999999,0.0009509900498999999,0.28663681344429437,1.4278338930624372,-1.1457181292421676
1116,0.09000000171363354,0.09610000157728792,0.0009509900498999999,0.0009509900498999999,0.28663681344429437,1.2855817805374823,-1.0825503487740793
1117,0.0,0.09520000156015157,0.0009509900498999999,0.0009509900498999999,0.28663681344429437,2.158696704051074,-1.1358575400184183
1118,0.20000000298023224,0.09620000157505273,0.0009509900498999999,0.0009509900498999999,0.28663681344429437,1.3199466713023988,-1.138074260749174
1119,0.10000000149011612,0.0972000015899539,0.0009509900498999999,0.0009509900498999999,0.28663681344429437,1.5437846138346485,-1.1451091708206549
1120,0.09000000171363354,0.09610000157728792,0.0009509900498999999,0.0009509900498999999,0.2852036293770729,1.809683727224668,-1.1529461522897084
1121,0.20000000298023224,0.09710000159218907,0.0009509900498999999,0.0009509900498999999,0.2852036293770729,1.4351610549186404,-1.156221025868466
1122,0.10000000149011612,0.0972000015899539,0.0009509900498999999,0.0009509900498999999,0.2852036293770729,1.5041743730409787,-1.185183930855531
1123,0.20000000298023224,0.09820000160485506,0.0009509900498999999,0.0009509900498999999,0.2852036293770729,1.7066679437091385,-1.1900014557700227
1124,0.10000000149011612,0.0972000015899539,0.0009509900498999999,0.0009509900498999999,0.2852036293770729,1.411618709564209,-1.1718487166441405
1125,0.30000000447034836,0.09920000161975623,0.0009509900498999999,0.0009509900498999999,0.2852036293770729,1.5926820625778007,-1.2237103225804176
1126,0.09000000171363354,0.0991000016219914,0.0009509900498999999,0.0009509900498999999,0.2852036293770729,1.667151689529419,-1.2422542293866476
1127,0.0,0.09810000160709023,0.0009509900498999999,0.0009509900498999999,0.2852036293770729,1.2368445215480668,-1.225354254245758
1128,0.10000000149011612,0.09810000160709023,0.0009509900498999999,0.0009509900498999999,0.2852036293770729,1.3059195012618334,-1.243731697400411
1129,0.20000000298023224,0.10010000163689256,0.0009509900498999999,0.0009509900498999999,0.2852036293770729,1.173329748318724,-1.2245517305608065
1130,0.10000000149011612,0.10010000163689256,0.0009509900498999999,0.0009509900498999999,0.2837776112301875,1.4750668311066795,-1.2473858260271842
1131,0.0,0.10010000163689256,0.0009509900498999999,0.0009509900498999999,0.2837776112301875,0.8131834502731051,-1.258162728377751
1132,0.30000000447034836,0.10310000168159604,0.0009509900498999999,0.0009509900498999999,0.2837776112301875,1.558694738196209,-1.2636916739866138
1133,0.10000000149011612,0.10310000168159604,0.0009509900498999999,0.0009509900498999999,0.2837776112301875,1.6098689511418343,-1.317881235709557
1134,0.20000000298023224,0.10210000166669488,0.0009509900498999999,0.0009509900498999999,0.2837776112301875,1.292277917597029,-1.3024900092018976
1135,0.09000000171363354,0.10210000166669488,0.0009509900498999999,0.0009509900498999999,0.2837776112301875,1.3414804607629776,-1.2816884477933248
1136,0.0,0.10120000164955854,0.0009509900498999999,0.0009509900498999999,0.2837776112301875,1.3862513482570649,-1.3297054608662924
1137,0.19000000320374966,0.10210000166669488,0.0009509900498999999,0.0009509900498999999,0.2837776112301875,1.2191686639014412,-1.3084031098029192
1138,0.09000000171363354,0.10210000166669488,0.0009509900498999999,0.0009509900498999999,0.2837776112301875,1.221764428075403,-1.286342553794384
1139,0.10000000149011612,0.10210000166669488,0.0009509900498999999,0.0009509900498999999,0.2837776112301875,1.4865794958403478,-1.2916558155646691
1140,0.0,0.10120000164955854,0.0009509900498999999,0.0009509900498999999,0.2823587231740366,0.7238158019525665,-1.3244625585419791
1141,0.0,0.10120000164955854,0.0009509900498999999,0.0009509900498999999,0.2823587231740366,1.6111691060165565,-1.3009377072254817
1142,0.10000000149011612,0.10130000164732338,0.0009509900498999999,0.0009509900498999999,0.2823587231740366,1.3300985086197947,-1.3654801728678685
1143,0.09000000171363354,0.10130000164732338,0.0009509900498999999,0.0009509900498999999,0.2823587231740366,1.3694737088499647,-1.3416374849550652
1144,0.10000000149011612,0.10230000166222453,0.0009509900498999999,0.0009509900498999999,0.2823587231740366,1.2605748208714467,-1.3509935678220262
1145,0.09000000171363354,0.10320000167936087,0.0009509900498999999,0.0009509900498999999,0.2823587231740366,1.6800575400552442,-1.3193528498372724
1146,0.20000000298023224,0.10520000170916319,0.0009509900498999999,0.0009509900498999999,0.2823587231740366,1.2696044131897497,-1.3846215873524763
1147,0.09000000171363354,0.10520000170916319,0.0009509900498999999,0.0009509900498999999,0.2823587231740366,1.4108957240978877,-1.40653102795283
1148,0.0,0.10420000169426202,0.0009509900498999999,0.0009509900498999999,0.2823587231740366,1.323967983680112,-1.366894475051335
1149,0.10000000149011612,0.10420000169426202,0.0009509900498999999,0.0009509900498999999,0.2823587231740366,1.3869050957262516,-1.3521287322044373
1150,0.10000000149011612,0.10420000169426202,0.0009509900498999999,0.0009509900498999999,0.2809469295581664,1.7697089286521077,-1.3796046261604016
1151,0.10000000149011612,0.10430000169202686,0.0009509900498999999,0.0009509900498999999,0.2809469295581664,1.43720218012559,-1.4023938713402584
1152,0.10000000149011612,0.10430000169202686,0.0009509900498999999,0.0009509900498999999,0.2809469295581664,1.5027790452043215,-1.4115699728329976
1153,0.10000000149011612,0.10530000170692802,0.0009509900498999999,0.0009509900498999999,0.2809469295581664,1.1796480170809305,-1.3959713073877187
1154,0.10000000149011612,0.10540000170469284,0.0009509900498999999,0.0009509900498999999,0.2809469295581664,1.392466730460888,-1.4309274481564034
1155,0.19000000320374966,0.106400001719594,0.0009509900498999999,0.0009509900498999999,0.2809469295581664,1.320997939152377,-1.415028577191489
1156,0.10000000149011612,0.10540000170469284,0.0009509900498999999,0.0009509900498999999,0.2809469295581664,1.467085861414671,-1.4150706013043721
1157,0.0,0.1045000016875565,0.0009509900498999999,0.0009509900498999999,0.2809469295581664,1.2230743517478306,-1.4284845034281413
1158,0.20000000298023224,0.10560000170022249,0.0009509900498999999,0.0009509900498999999,0.2809469295581664,1.5151629121839136,-1.4723070047903752
1159,0.10000000149011612,0.10560000170022249,0.0009509900498999999,0.0009509900498999999,0.2809469295581664,1.223117692816642,-1.447289324575855
1160,0.2900000046938658,0.10760000173002482,0.0009509900498999999,0.0009509900498999999,0.2795421949103756,1.5503698794378176,-1.4790467586782243
1161,0.09000000171363354,0.10750000173225999,0.0009509900498999999,0.0009509900498999999,0.2795421949103756,1.3193712849770822,-1.4986319311203495
1162,0.4000000059604645,0.10950000176206232,0.0009509900498999999,0.0009509900498999999,0.2795421949103756,1.407920502176901,-1.4991636852017876
1163,0.19000000320374966,0.11050000177696347,0.0009509900498999999,0.0009509900498999999,0.2795421949103756,1.4255153400742488,-1.5324942633725596
1164,0.10000000149011612,0.1106000017747283,0.0009509900498999999,0.0009509900498999999,0.2795421949103756,1.444239034389074,-1.5214194013522222
1165,0.09000000171363354,0.11050000177696347,0.0009509900498999999,0.0009509900498999999,0.2795421949103756,1.4687324343249202,-1.5828356705605984
1166,0.10000000149011612,0.1106000017747283,0.0009509900498999999,0.0009509900498999999,0.2795421949103756,1.1714292214466975,-1.4833938983770518
1167,0.10000000149011612,0.11070000177249312,0.0009509900498999999,0.0009509900498999999,0.2795421949103756,1.4588748150720046,-1.545009998174814
1168,0.10000000149011612,0.11080000177025795,0.0009509900498999999,0.0009509900498999999,0.2795421949103756,1.8310001853566904,-1.5650548453514392
1169,0.10000000149011612,0.11090000176802278,0.0009509900498999999,0.0009509900498999999,0.2795421949103756,1.6089381544062724,-1.5513023757017577
1170,0.09000000171363354,0.11080000177025795,0.0009509900498999999,0.0009509900498999999,0.2781444839358237,1.09820178989321,-1.5679682604968548
1171,0.20000000298023224,0.11080000177025795,0.0009509900498999999,0.0009509900498999999,0.2781444839358237,1.2899886853247882,-1.5732485246658325
1172,0.10000000149011612,0.11090000176802278,0.0009509900498999999,0.0009509900498999999,0.2781444839358237,1.4701817544563762,-1.6033455763223037
1173,0.10000000149011612,0.10990000175312162,0.0009509900498999999,0.0009509900498999999,0.2781444839358237,1.305709677009747,-1.5899071940060319
1174,0.10000000149011612,0.10900000173598529,0.0009509900498999999,0.0009509900498999999,0.2781444839358237,1.432746858568862,-1.6059227585792542
1175,0.10000000149011612,0.11000000175088644,0.0009509900498999999,0.0009509900498999999,0.2781444839358237,1.5976077240820115,-1.6230731147986193
1176,0.10000000149011612,0.11000000175088644,0.0009509900498999999,0.0009509900498999999,0.2781444839358237,1.2671936834947422,-1.6224884253281813
1177,0.20000000298023224,0.11110000176355243,0.0009509900498999999,0.0009509900498999999,0.2781444839358237,1.166242926017098,-1.6520244280497234
1178,0.10000000149011612,0.11120000176131725,0.0009509900498999999,0.0009509900498999999,0.2781444839358237,1.5787978143084282,-1.6426266992793364
1179,0.20000000298023224,0.11220000177621842,0.0009509900498999999,0.0009509900498999999,0.2781444839358237,1.379486940064273,-1.6743520432776147
1180,0.30000000447034836,0.11430000180378556,0.0009509900498999999,0.0009509900498999999,0.27675376151614456,1.2957031286637717,-1.6790511815919789
1181,0.0,0.11430000180378556,0.0009509900498999999,0.0009509900498999999,0.27675376151614456,1.4809233987970012,-1.6768529074532645
1182,0.10000000149011612,0.11530000181868673,0.0009509900498999999,0.0009509900498999999,0.27675376151614456,1.6754745236383035,-1.7130163311958313
1183,0.10000000149011612,0.11540000181645155,0.0009509900498999999,0.0009509900498999999,0.27675376151614456,1.185726692599635,-1.6730911462537703
1184,0.10000000149011612,0.11550000181421638,0.0009509900498999999,0.0009509900498999999,0.27675376151614456,1.2708788134398,-1.7081155046339958
1185,0.20000000298023224,0.11650000182911753,0.0009509900498999999,0.0009509900498999999,0.27675376151614456,1.171966477571165,-1.6993110916193794
1186,0.30000000447034836,0.11850000185891986,0.0009509900498999999,0.0009509900498999999,0.27675376151614456,1.4166350057048183,-1.7298844447059016
1187,0.10000000149011612,0.11950000187382102,0.0009509900498999999,0.0009509900498999999,0.27675376151614456,1.2638462916589701,-1.7514000305762658
1188,0.10000000149011612,0.12050000188872217,0.0009509900498999999,0.0009509900498999999,0.27675376151614456,1.3373105256603315,-1.7465337400253003
1189,0.19000000320374966,0.12240000192075967,0.0009509900498999999,0.0009509900498999999,0.27675376151614456,1.2614451001453049,-1.7534830447505503
1190,0.10000000149011612,0.1225000019185245,0.0009509900498999999,0.0009509900498999999,0.2753699927085638,1.3349767937683141,-1.7644569690410907
1191,0.09000000171363354,0.12240000192075967,0.0009509900498999999,0.0009509900498999999,0.2753699927085638,1.2783389312439952,-1.778153267400018
1192,0.10000000149011612,0.1225000019185245,0.0009509900498999999,0.0009509900498999999,0.2753699927085638,1.3449208426934023,-1.7438055345645318
1193,0.20000000298023224,0.12350000193342567,0.0009509900498999999,0.0009509900498999999,0.2753699927085638,1.4926773655241814,-1.786864842193714
1194,0.10000000149011612,0.12450000194832683,0.0009509900498999999,0.0009509900498999999,0.2753699927085638,1.6559325293279612,-1.8277800197784717
1195,0.09000000171363354,0.12450000194832683,0.0009509900498999999,0.0009509900498999999,0.2753699927085638,1.4158821469172835,-1.860383301973343
1196,0.0,0.12350000193342567,0.0009509900498999999,0.0009509900498999999,0.2753699927085638,1.7819611238581794,-1.7802310500826155
1197,0.09000000171363354,0.12240000192075967,0.0009509900498999999,0.0009509900498999999,0.2753699927085638,1.082675680998833,-1.8481240272521973
1198,0.10000000149011612,0.11940000187605619,0.0009509900498999999,0.0009509900498999999,0.2753699927085638,1.6651965792362506,-1.8447338732389302
1199,0.09000000171363354,0.11940000187605619,0.0009509900498999999,0.0009509900498999999,0.2753699927085638,1.098249908665131,-1.9051210510319676
1200,0.10000000149011612,0.11940000187605619,0.0009414801494009999,0.0009414801494009999,0.273993142745021,1.5289464794820355,-1.819889203194649
1201,0.4000000059604645,0.12240000192075967,0.0009414801494009999,0.0009414801494009999,0.273993142745021,1.439169274724048,-1.8638370149377463
1202,0.30000000447034836,0.12450000194832683,0.0009414801494009999,0.0009414801494009999,0.273993142745021,1.2552759613990783,-1.8618759021759033
1203,0.10000000149011612,0.12450000194832683,0.0009414801494009999,0.0009414801494009999,0.273993142745021,1.3761329771234438,-1.8896275277321155
1204,0.10000000149011612,0.12450000194832683,0.0009414801494009999,0.0009414801494009999,0.273993142745021,1.0692484367352266,-1.8889392820688395
1205,0.0,0.12350000193342567,0.0009414801494009999,0.0009414801494009999,0.273993142745021,1.1496892028621264,-1.86321679183415
1206,0.10000000149011612,0.1225000019185245,0.0009414801494009999,0.0009414801494009999,0.273993142745021,1.5526586206895965,-1.907892923269953
1207,0.0,0.12160000190138817,0.0009414801494009999,0.0009414801494009999,0.273993142745021,1.6602886808770043,-1.9007994362286158
1208,0.10000000149011612,0.12170000189915299,0.0009414801494009999,0.0009414801494009999,0.273993142745021,1.3282495860296946,-1.9395162211014674
1209,0.10000000149011612,0.12170000189915299,0.0009414801494009999,0.0009414801494009999,0.273993142745021,2.041747276981672,-1.8805122276147206
1210,0.10000000149011612,0.11970000186935068,0.0009414801494009999,0.0009414801494009999,0.2726231770312959,1.3570035170106327,-1.9594399952421002
1211,0.0,0.11880000185221434,0.0009414801494009999,0.0009414801494009999,0.2726231770312959,1.1152772810310125,-1.9417441934347153
1212,0.09000000357627869,0.11880000187084079,0.0009414801494009999,0.0009414801494009999,0.2726231770312959,1.4378679030471377,-1.9464723997645907
1213,0.30000000447034836,0.1208000019006431,0.0009414801494009999,0.0009414801494009999,0.2726231770312959,1.5307669741337868,-1.9627384196466475
1214,0.10000000149011612,0.12090000189840794,0.0009414801494009999,0.0009414801494009999,0.2726231770312959,1.3322460955152144,-1.9567301961091847
1215,0.30000000447034836,0.12290000192821025,0.0009414801494009999,0.0009414801494009999,0.2726231770312959,1.3942527265375495,-1.9557288019066184
1216,0.0,0.12200000191107392,0.0009414801494009999,0.0009414801494009999,0.2726231770312959,1.4108234335269247,-1.9733697090830122
1217,0.10000000149011612,0.12300000192597509,0.0009414801494009999,0.0009414801494009999,0.2726231770312959,1.3265293418214872,-2.0045794431979838
1218,0.10000000149011612,0.12200000191107392,0.0009414801494009999,0.0009414801494009999,0.2726231770312959,1.1085657038940833,-1.9943122221873357
1219,0.20000000298023224,0.12300000192597509,0.0009414801494009999,0.0009414801494009999,0.2726231770312959,1.5047781191010405,-2.0014648143795952
1220,0.09000000171363354,0.12300000192597509,0.0009414801494009999,0.0009414801494009999,0.27126006114613943,1.2344088035245095,-2.013535657236653
1221,0.09000000171363354,0.1219000019133091,0.0009414801494009999,0.0009414801494009999,0.27126006114613943,1.3997957905133565,-2.0440478642781574
1222,0.0,0.12090000189840794,0.0009414801494009999,0.0009414801494009999,0.27126006114613943,1.6819239258766174,-2.1168170705918343
1223,0.0,0.11890000186860561,0.0009414801494009999,0.0009414801494009999,0.27126006114613943,1.4800543934106827,-2.0535557184900557
1224,0.09000000171363354,0.11880000187084079,0.0009414801494009999,0.0009414801494009999,0.27126006114613943,1.3509628662178594,-2.0778615666973974
1225,0.10000000149011612,0.11680000184103846,0.0009414801494009999,0.0009414801494009999,0.27126006114613943,1.3239417482506146,-2.0610571882941504
1226,0.20000000298023224,0.11790000185370446,0.0009414801494009999,0.0009414801494009999,0.27126006114613943,1.541976471328073,-2.060765020052592
1227,0.4000000059604645,0.1219000019133091,0.0009414801494009999,0.0009414801494009999,0.27126006114613943,1.2507581395528666,-2.084681453501306
1228,0.10000000149011612,0.1219000019133091,0.0009414801494009999,0.0009414801494009999,0.27126006114613943,1.510038203918017,-2.0803560339487515
1229,0.10000000149011612,0.12090000189840794,0.0009414801494009999,0.0009414801494009999,0.27126006114613943,1.3246720130555332,-2.1455173287540674
1230,0.4000000059604645,0.12390000194311142,0.0009414801494009999,0.0009414801494009999,0.26990376084040874,1.3101319284350783,-2.1351270035461143
1231,0.10000000149011612,0.12490000195801258,0.0009414801494009999,0.0009414801494009999,0.26990376084040874,1.2682630487026707,-2.1291891682532524
1232,0.10000000149011612,0.12290000192821025,0.0009414801494009999,0.0009414801494009999,0.26990376084040874,0.9047861106407183,-2.1106451612252455
1233,0.30000000447034836,0.12490000195801258,0.0009414801494009999,0.0009414801494009999,0.26990376084040874,1.8079401229109082,-2.130723765918187
1234,0.0,0.12290000192821025,0.0009414801494009999,0.0009414801494009999,0.26990376084040874,1.5219364126523336,-2.239445702234904
1235,0.09000000171363354,0.12290000192821025,0.0009414801494009999,0.0009414801494009999,0.26990376084040874,1.1899757181604704,-2.12521763642629
1236,0.09000000171363354,0.1238000019453466,0.0009414801494009999,0.0009414801494009999,0.26990376084040874,0.9618298661324286,-2.18105742239183
1237,0.0,0.1219000019133091,0.0009414801494009999,0.0009414801494009999,0.26990376084040874,1.51704441010952,-2.189523492540632
1238,0.10000000149011612,0.12200000191107392,0.0009414801494009999,0.0009414801494009999,0.26990376084040874,1.4637735467404127,-2.1561974063515663
1239,0.0,0.12100000189617276,0.0009414801494009999,0.0009414801494009999,0.26990376084040874,1.2219080275722913,-2.129699945449829
1240,0.10000000149011612,0.12200000191107392,0.0009414801494009999,0.0009414801494009999,0.2685542420362067,1.2576444276115473,-2.151207173571867
1241,0.10000000149011612,0.12300000192597509,0.0009414801494009999,0.0009414801494009999,0.2685542420362067,1.4074973954873926,-2.209610345316868
1242,0.10000000149011612,0.12300000192597509,0.0009414801494009999,0.0009414801494009999,0.2685542420362067,1.1352668606465863,-2.1975376067623014
1243,0.0,0.12210000190883875,0.0009414801494009999,0.0009414801494009999,0.2685542420362067,1.4608775526285172,-2.1737583705357144
1244,0.10000000149011612,0.12210000190883875,0.0009414801494009999,0.0009414801494009999,0.2685542420362067,1.3286371756837052,-2.206123842383331
1245,0.10000000149011612,0.12220000190660357,0.0009414801494009999,0.0009414801494009999,0.2685542420362067,1.3814533467476184,-2.2196326072399435
1246,0.0,0.12020000187680126,0.0009414801494009999,0.0009414801494009999,0.2685542420362067,1.6934939920902252,-2.1803121055875505
1247,0.20000000298023224,0.12130000188946724,0.0009414801494009999,0.0009414801494009999,0.2685542420362067,1.512185778315753,-2.215413296059386
1248,0.0,0.12130000188946724,0.0009414801494009999,0.0009414801494009999,0.2685542420362067,1.6736422112354865,-2.2337572941413293
1249,0.09000000171363354,0.12120000189170241,0.0009414801494009999,0.0009414801494009999,0.2685542420362067,1.1950009442640073,-2.2418696519100303
1250,0.10000000149011612,0.12120000189170241,0.0009414801494009999,0.0009414801494009999,0.26721147082602564,1.3856386762915873,-2.250307550617293
1251,0.20000000298023224,0.12220000190660357,0.0009414801494009999,0.0009414801494009999,0.26721147082602564,1.2432827015577907,-2.249157861924507
1252,0.10000000149011612,0.12220000190660357,0.0009414801494009999,0.0009414801494009999,0.26721147082602564,1.1176883202905838,-2.2163355763141928
1253,0.10000000149011612,0.12220000190660357,0.0009414801494009999,0.0009414801494009999,0.26721147082602564,1.2655124076857016,-2.239951702264639
1254,0.0,0.12120000189170241,0.0009414801494009999,0.0009414801494009999,0.26721147082602564,2.1146235895507477,-2.3171213093925926
1255,0.20000000298023224,0.12130000188946724,0.0009414801494009999,0.0009414801494009999,0.26721147082602564,1.5641050630841742,-2.2996645244685086
